SSE,SZSE,NIB,HKE,NASDAQ,NYSE
20081201.0,20081201.0,20081113.0,20081124,20081105,20081105
20081202.0,20081202.0,20081114.0,20081125,20081106,20081106
20081203.0,20081203.0,20081117.0,20081126,20081107,20081107
20081204.0,20081204.0,20081118.0,20081127,20081110,20081110
20081205.0,20081205.0,20081119.0,20081128,20081111,20081111
20081208.0,20081208.0,20081120.0,20081201,20081112,20081112
20081209.0,20081209.0,20081121.0,20081202,20081113,20081113
20081210.0,20081210.0,20081124.0,20081203,20081114,20081114
20081211.0,20081211.0,20081125.0,20081204,20081117,20081117
20081212.0,20081212.0,20081126.0,20081205,20081118,20081118
20081215.0,20081215.0,20081127.0,20081208,20081119,20081119
20081216.0,20081216.0,20081128.0,20081209,20081120,20081120
20081217.0,20081217.0,20081201.0,20081210,20081121,20081121
20081218.0,20081218.0,20081202.0,20081211,20081124,20081124
20081219.0,20081219.0,20081203.0,20081212,20081125,20081125
20081222.0,20081222.0,20081204.0,20081215,20081126,20081126
20081223.0,20081223.0,20081205.0,20081216,20081128,20081128
20081224.0,20081224.0,20081208.0,20081217,20081201,20081201
20081225.0,20081225.0,20081209.0,20081218,20081202,20081202
20081226.0,20081226.0,20081210.0,20081219,20081203,20081203
20081229.0,20081229.0,20081211.0,20081222,20081204,20081204
20081230.0,20081230.0,20081212.0,20081223,20081205,20081205
20081231.0,20081231.0,20081215.0,20081224,20081208,20081208
20090105.0,20090105.0,20081216.0,20081229,20081209,20081209
20090106.0,20090106.0,20081217.0,20081230,20081210,20081210
20090107.0,20090107.0,20081218.0,20081231,20081211,20081211
20090108.0,20090108.0,20081219.0,20090102,20081212,20081212
20090109.0,20090109.0,20081222.0,20090105,20081215,20081215
20090112.0,20090112.0,20081223.0,20090106,20081216,20081216
20090113.0,20090113.0,20081224.0,20090107,20081217,20081217
20090114.0,20090114.0,20081225.0,20090108,20081218,20081218
20090115.0,20090115.0,20081226.0,20090109,20081219,20081219
20090116.0,20090116.0,20081229.0,20090112,20081222,20081222
20090119.0,20090119.0,20081230.0,20090113,20081223,20081223
20090120.0,20090120.0,20081231.0,20090114,20081224,20081224
20090121.0,20090121.0,20090104.0,20090115,20081226,20081226
20090122.0,20090122.0,20090105.0,20090116,20081229,20081229
20090123.0,20090123.0,20090106.0,20090119,20081230,20081230
20090202.0,20090202.0,20090107.0,20090120,20081231,20081231
20090203.0,20090203.0,20090108.0,20090121,20090102,20090102
20090204.0,20090204.0,20090109.0,20090122,20090105,20090105
20090205.0,20090205.0,20090112.0,20090123,20090106,20090106
20090206.0,20090206.0,20090113.0,20090129,20090107,20090107
20090209.0,20090209.0,20090114.0,20090130,20090108,20090108
20090210.0,20090210.0,20090115.0,20090202,20090109,20090109
20090211.0,20090211.0,20090116.0,20090203,20090112,20090112
20090212.0,20090212.0,20090119.0,20090204,20090113,20090113
20090213.0,20090213.0,20090120.0,20090205,20090114,20090114
20090216.0,20090216.0,20090121.0,20090206,20090115,20090115
20090217.0,20090217.0,20090122.0,20090209,20090116,20090116
20090218.0,20090218.0,20090123.0,20090210,20090120,20090120
20090219.0,20090219.0,20090124.0,20090211,20090121,20090121
20090220.0,20090220.0,20090201.0,20090212,20090122,20090122
20090223.0,20090223.0,20090202.0,20090213,20090123,20090123
20090224.0,20090224.0,20090203.0,20090216,20090126,20090126
20090225.0,20090225.0,20090204.0,20090217,20090127,20090127
20090226.0,20090226.0,20090205.0,20090218,20090128,20090128
20090227.0,20090227.0,20090206.0,20090219,20090129,20090129
20090302.0,20090302.0,20090209.0,20090220,20090130,20090130
20090303.0,20090303.0,20090210.0,20090223,20090202,20090202
20090304.0,20090304.0,20090211.0,20090224,20090203,20090203
20090305.0,20090305.0,20090212.0,20090225,20090204,20090204
20090306.0,20090306.0,20090213.0,20090226,20090205,20090205
20090309.0,20090309.0,20090216.0,20090227,20090206,20090206
20090310.0,20090310.0,20090217.0,20090302,20090209,20090209
20090311.0,20090311.0,20090218.0,20090303,20090210,20090210
20090312.0,20090312.0,20090219.0,20090304,20090211,20090211
20090313.0,20090313.0,20090220.0,20090305,20090212,20090212
20090316.0,20090316.0,20090223.0,20090306,20090213,20090213
20090317.0,20090317.0,20090224.0,20090309,20090217,20090217
20090318.0,20090318.0,20090225.0,20090310,20090218,20090218
20090319.0,20090319.0,20090226.0,20090311,20090219,20090219
20090320.0,20090320.0,20090227.0,20090312,20090220,20090220
20090323.0,20090323.0,20090302.0,20090313,20090223,20090223
20090324.0,20090324.0,20090303.0,20090316,20090224,20090224
20090325.0,20090325.0,20090304.0,20090317,20090225,20090225
20090326.0,20090326.0,20090305.0,20090318,20090226,20090226
20090327.0,20090327.0,20090306.0,20090319,20090227,20090227
20090330.0,20090330.0,20090309.0,20090320,20090302,20090302
20090331.0,20090331.0,20090310.0,20090323,20090303,20090303
20090401.0,20090401.0,20090311.0,20090324,20090304,20090304
20090402.0,20090402.0,20090312.0,20090325,20090305,20090305
20090403.0,20090403.0,20090313.0,20090326,20090306,20090306
20090407.0,20090407.0,20090316.0,20090327,20090309,20090309
20090408.0,20090408.0,20090317.0,20090330,20090310,20090310
20090409.0,20090409.0,20090318.0,20090331,20090311,20090311
20090410.0,20090410.0,20090319.0,20090401,20090312,20090312
20090413.0,20090413.0,20090320.0,20090402,20090313,20090313
20090414.0,20090414.0,20090323.0,20090403,20090316,20090316
20090415.0,20090415.0,20090324.0,20090406,20090317,20090317
20090416.0,20090416.0,20090325.0,20090407,20090318,20090318
20090417.0,20090417.0,20090326.0,20090408,20090319,20090319
20090420.0,20090420.0,20090327.0,20090409,20090320,20090320
20090421.0,20090421.0,20090330.0,20090414,20090323,20090323
20090422.0,20090422.0,20090331.0,20090415,20090324,20090324
20090423.0,20090423.0,20090401.0,20090416,20090325,20090325
20090424.0,20090424.0,20090402.0,20090417,20090326,20090326
20090427.0,20090427.0,20090403.0,20090420,20090327,20090327
20090428.0,20090428.0,20090407.0,20090421,20090330,20090330
20090429.0,20090429.0,20090408.0,20090422,20090331,20090331
20090430.0,20090430.0,20090409.0,20090423,20090401,20090401
20090504.0,20090504.0,20090410.0,20090424,20090402,20090402
20090505.0,20090505.0,20090413.0,20090427,20090403,20090403
20090506.0,20090506.0,20090414.0,20090428,20090406,20090406
20090507.0,20090507.0,20090415.0,20090429,20090407,20090407
20090508.0,20090508.0,20090416.0,20090430,20090408,20090408
20090511.0,20090511.0,20090417.0,20090504,20090409,20090409
20090512.0,20090512.0,20090420.0,20090505,20090413,20090413
20090513.0,20090513.0,20090421.0,20090506,20090414,20090414
20090514.0,20090514.0,20090422.0,20090507,20090415,20090415
20090515.0,20090515.0,20090423.0,20090508,20090416,20090416
20090518.0,20090518.0,20090424.0,20090511,20090417,20090417
20090519.0,20090519.0,20090427.0,20090512,20090420,20090420
20090520.0,20090520.0,20090428.0,20090513,20090421,20090421
20090521.0,20090521.0,20090429.0,20090514,20090422,20090422
20090522.0,20090522.0,20090430.0,20090515,20090423,20090423
20090525.0,20090525.0,20090504.0,20090518,20090424,20090424
20090526.0,20090526.0,20090505.0,20090519,20090427,20090427
20090527.0,20090527.0,20090506.0,20090520,20090428,20090428
20090601.0,20090601.0,20090507.0,20090521,20090429,20090429
20090602.0,20090602.0,20090508.0,20090522,20090430,20090430
20090603.0,20090603.0,20090511.0,20090525,20090501,20090501
20090604.0,20090604.0,20090512.0,20090526,20090504,20090504
20090605.0,20090605.0,20090513.0,20090527,20090505,20090505
20090608.0,20090608.0,20090514.0,20090529,20090506,20090506
20090609.0,20090609.0,20090515.0,20090601,20090507,20090507
20090610.0,20090610.0,20090518.0,20090602,20090508,20090508
20090611.0,20090611.0,20090519.0,20090603,20090511,20090511
20090612.0,20090612.0,20090520.0,20090604,20090512,20090512
20090615.0,20090615.0,20090521.0,20090605,20090513,20090513
20090616.0,20090616.0,20090522.0,20090608,20090514,20090514
20090617.0,20090617.0,20090525.0,20090609,20090515,20090515
20090618.0,20090618.0,20090526.0,20090610,20090518,20090518
20090619.0,20090619.0,20090527.0,20090611,20090519,20090519
20090622.0,20090622.0,20090531.0,20090612,20090520,20090520
20090623.0,20090623.0,20090601.0,20090615,20090521,20090521
20090624.0,20090624.0,20090602.0,20090616,20090522,20090522
20090625.0,20090625.0,20090603.0,20090617,20090526,20090526
20090626.0,20090626.0,20090604.0,20090618,20090527,20090527
20090629.0,20090629.0,20090605.0,20090619,20090528,20090528
20090630.0,20090630.0,20090608.0,20090622,20090529,20090529
20090701.0,20090701.0,20090609.0,20090623,20090601,20090601
20090702.0,20090702.0,20090610.0,20090624,20090602,20090602
20090703.0,20090703.0,20090611.0,20090625,20090603,20090603
20090706.0,20090706.0,20090612.0,20090626,20090604,20090604
20090707.0,20090707.0,20090615.0,20090629,20090605,20090605
20090708.0,20090708.0,20090616.0,20090630,20090608,20090608
20090709.0,20090709.0,20090617.0,20090702,20090609,20090609
20090710.0,20090710.0,20090618.0,20090703,20090610,20090610
20090713.0,20090713.0,20090619.0,20090706,20090611,20090611
20090714.0,20090714.0,20090622.0,20090707,20090612,20090612
20090715.0,20090715.0,20090623.0,20090708,20090615,20090615
20090716.0,20090716.0,20090624.0,20090709,20090616,20090616
20090717.0,20090717.0,20090625.0,20090710,20090617,20090617
20090720.0,20090720.0,20090626.0,20090713,20090618,20090618
20090721.0,20090721.0,20090629.0,20090714,20090619,20090619
20090722.0,20090722.0,20090630.0,20090715,20090622,20090622
20090723.0,20090723.0,20090701.0,20090716,20090623,20090623
20090724.0,20090724.0,20090702.0,20090717,20090624,20090624
20090727.0,20090727.0,20090703.0,20090720,20090625,20090625
20090728.0,20090728.0,20090706.0,20090721,20090626,20090626
20090729.0,20090729.0,20090707.0,20090722,20090629,20090629
20090730.0,20090730.0,20090708.0,20090723,20090630,20090630
20090731.0,20090731.0,20090709.0,20090724,20090701,20090701
20090803.0,20090803.0,20090710.0,20090727,20090702,20090702
20090804.0,20090804.0,20090713.0,20090728,20090706,20090706
20090805.0,20090805.0,20090714.0,20090729,20090707,20090707
20090806.0,20090806.0,20090715.0,20090730,20090708,20090708
20090807.0,20090807.0,20090716.0,20090731,20090709,20090709
20090810.0,20090810.0,20090717.0,20090803,20090710,20090710
20090811.0,20090811.0,20090720.0,20090804,20090713,20090713
20090812.0,20090812.0,20090721.0,20090805,20090714,20090714
20090813.0,20090813.0,20090722.0,20090806,20090715,20090715
20090814.0,20090814.0,20090723.0,20090807,20090716,20090716
20090817.0,20090817.0,20090724.0,20090810,20090717,20090717
20090818.0,20090818.0,20090727.0,20090811,20090720,20090720
20090819.0,20090819.0,20090728.0,20090812,20090721,20090721
20090820.0,20090820.0,20090729.0,20090813,20090722,20090722
20090821.0,20090821.0,20090730.0,20090814,20090723,20090723
20090824.0,20090824.0,20090731.0,20090817,20090724,20090724
20090825.0,20090825.0,20090803.0,20090818,20090727,20090727
20090826.0,20090826.0,20090804.0,20090819,20090728,20090728
20090827.0,20090827.0,20090805.0,20090820,20090729,20090729
20090828.0,20090828.0,20090806.0,20090821,20090730,20090730
20090831.0,20090831.0,20090807.0,20090824,20090731,20090731
20090901.0,20090901.0,20090810.0,20090825,20090803,20090803
20090902.0,20090902.0,20090811.0,20090826,20090804,20090804
20090903.0,20090903.0,20090812.0,20090827,20090805,20090805
20090904.0,20090904.0,20090813.0,20090828,20090806,20090806
20090907.0,20090907.0,20090814.0,20090831,20090807,20090807
20090908.0,20090908.0,20090817.0,20090901,20090810,20090810
20090909.0,20090909.0,20090818.0,20090902,20090811,20090811
20090910.0,20090910.0,20090819.0,20090903,20090812,20090812
20090911.0,20090911.0,20090820.0,20090904,20090813,20090813
20090914.0,20090914.0,20090821.0,20090907,20090814,20090814
20090915.0,20090915.0,20090824.0,20090908,20090817,20090817
20090916.0,20090916.0,20090825.0,20090909,20090818,20090818
20090917.0,20090917.0,20090826.0,20090910,20090819,20090819
20090918.0,20090918.0,20090827.0,20090911,20090820,20090820
20090921.0,20090921.0,20090828.0,20090914,20090821,20090821
20090922.0,20090922.0,20090831.0,20090915,20090824,20090824
20090923.0,20090923.0,20090901.0,20090916,20090825,20090825
20090924.0,20090924.0,20090902.0,20090917,20090826,20090826
20090925.0,20090925.0,20090903.0,20090918,20090827,20090827
20090928.0,20090928.0,20090904.0,20090921,20090828,20090828
20090929.0,20090929.0,20090907.0,20090922,20090831,20090831
20090930.0,20090930.0,20090908.0,20090923,20090901,20090901
20091009.0,20091009.0,20090909.0,20090924,20090902,20090902
20091012.0,20091012.0,20090910.0,20090925,20090903,20090903
20091013.0,20091013.0,20090911.0,20090928,20090904,20090904
20091014.0,20091014.0,20090914.0,20090929,20090908,20090908
20091015.0,20091015.0,20090915.0,20090930,20090909,20090909
20091016.0,20091016.0,20090916.0,20091002,20090910,20090910
20091019.0,20091019.0,20090917.0,20091005,20090911,20090911
20091020.0,20091020.0,20090918.0,20091006,20090914,20090914
20091021.0,20091021.0,20090921.0,20091007,20090915,20090915
20091022.0,20091022.0,20090922.0,20091008,20090916,20090916
20091023.0,20091023.0,20090923.0,20091009,20090917,20090917
20091026.0,20091026.0,20090924.0,20091012,20090918,20090918
20091027.0,20091027.0,20090925.0,20091013,20090921,20090921
20091028.0,20091028.0,20090927.0,20091014,20090922,20090922
20091029.0,20091029.0,20090928.0,20091015,20090923,20090923
20091030.0,20091030.0,20090929.0,20091016,20090924,20090924
20091102.0,20091102.0,20090930.0,20091019,20090925,20090925
20091103.0,20091103.0,20091009.0,20091020,20090928,20090928
20091104.0,20091104.0,20091010.0,20091021,20090929,20090929
20091105.0,20091105.0,20091012.0,20091022,20090930,20090930
20091106.0,20091106.0,20091013.0,20091023,20091001,20091001
20091109.0,20091109.0,20091014.0,20091027,20091002,20091002
20091110.0,20091110.0,20091015.0,20091028,20091005,20091005
20091111.0,20091111.0,20091016.0,20091029,20091006,20091006
20091112.0,20091112.0,20091019.0,20091030,20091007,20091007
20091113.0,20091113.0,20091020.0,20091102,20091008,20091008
20091116.0,20091116.0,20091021.0,20091103,20091009,20091009
20091117.0,20091117.0,20091022.0,20091104,20091012,20091012
20091118.0,20091118.0,20091023.0,20091105,20091013,20091013
20091119.0,20091119.0,20091026.0,20091106,20091014,20091014
20091120.0,20091120.0,20091027.0,20091109,20091015,20091015
20091123.0,20091123.0,20091028.0,20091110,20091016,20091016
20091124.0,20091124.0,20091029.0,20091111,20091019,20091019
20091125.0,20091125.0,20091030.0,20091112,20091020,20091020
20091126.0,20091126.0,20091102.0,20091113,20091021,20091021
20091127.0,20091127.0,20091103.0,20091116,20091022,20091022
20091130.0,20091130.0,20091104.0,20091117,20091023,20091023
20091201.0,20091201.0,20091105.0,20091118,20091026,20091026
20091202.0,20091202.0,20091106.0,20091119,20091027,20091027
20091203.0,20091203.0,20091109.0,20091120,20091028,20091028
20091204.0,20091204.0,20091110.0,20091123,20091029,20091029
20091207.0,20091207.0,20091111.0,20091124,20091030,20091030
20091208.0,20091208.0,20091112.0,20091125,20091102,20091102
20091209.0,20091209.0,20091113.0,20091126,20091103,20091103
20091210.0,20091210.0,20091116.0,20091127,20091104,20091104
20091211.0,20091211.0,20091117.0,20091130,20091105,20091105
20091214.0,20091214.0,20091118.0,20091201,20091106,20091106
20091215.0,20091215.0,20091119.0,20091202,20091109,20091109
20091216.0,20091216.0,20091120.0,20091203,20091110,20091110
20091217.0,20091217.0,20091123.0,20091204,20091111,20091111
20091218.0,20091218.0,20091124.0,20091207,20091112,20091112
20091221.0,20091221.0,20091125.0,20091208,20091113,20091113
20091222.0,20091222.0,20091126.0,20091209,20091116,20091116
20091223.0,20091223.0,20091127.0,20091210,20091117,20091117
20091224.0,20091224.0,20091130.0,20091211,20091118,20091118
20091225.0,20091225.0,20091201.0,20091214,20091119,20091119
20091228.0,20091228.0,20091202.0,20091215,20091120,20091120
20091229.0,20091229.0,20091203.0,20091216,20091123,20091123
20091230.0,20091230.0,20091204.0,20091217,20091124,20091124
20091231.0,20091231.0,20091207.0,20091218,20091125,20091125
20100104.0,20100104.0,20091208.0,20091221,20091127,20091127
20100105.0,20100105.0,20091209.0,20091222,20091130,20091130
20100106.0,20100106.0,20091210.0,20091223,20091201,20091201
20100107.0,20100107.0,20091211.0,20091224,20091202,20091202
20100108.0,20100108.0,20091214.0,20091228,20091203,20091203
20100111.0,20100111.0,20091215.0,20091229,20091204,20091204
20100112.0,20100112.0,20091216.0,20091230,20091207,20091207
20100113.0,20100113.0,20091217.0,20091231,20091208,20091208
20100114.0,20100114.0,20091218.0,20100104,20091209,20091209
20100115.0,20100115.0,20091221.0,20100105,20091210,20091210
20100118.0,20100118.0,20091222.0,20100106,20091211,20091211
20100119.0,20100119.0,20091223.0,20100107,20091214,20091214
20100120.0,20100120.0,20091224.0,20100108,20091215,20091215
20100121.0,20100121.0,20091225.0,20100111,20091216,20091216
20100122.0,20100122.0,20091228.0,20100112,20091217,20091217
20100125.0,20100125.0,20091229.0,20100113,20091218,20091218
20100126.0,20100126.0,20091230.0,20100114,20091221,20091221
20100127.0,20100127.0,20091231.0,20100115,20091222,20091222
